StyleID;text;rating
655046;Super sitz und super materiall;4
553018;Sehr bequem und Grš§e stimmt genau. Trage den Schuh als Hausschuh.;4
44970574;Material, QualitŠt und Preis sind o.k., aber im Knie und Wadenbereich war die Hose viel zu eng geschnitten. Die Farbe ist super.  ;4
709229;habe mir schon 3 kleider gekauft, die finde ich einfach super;4
8623725;Der Badeanzug ist einfach schšn, nur die Brustpartie, wer keinen mehr so knackigen Busen hat, ade!!!!;4
8623725;Der Badeanzug ist Spitze. Das Material ist fest ohne einzuengen. Er macht eine super Figur. Das kleine BŠuchlein verschwindet total. Leider bin ich mit 155 cm und 59 kg zu klein und habe schmale HŸften, daher schlabberte das Hšschen an den Beinen. Ich war tieftraurig, denn dieser Badeanzug ist eine Wucht, wenn man was grš§er oder unten rum was krŠftiger wŠre.;5
553018;Die Schuhe fallen gro§ aus, also eher eine Nummer kleiner kaufen. FŸr den Preis ist die Verarbeitung sehr gut und man kann sich getrost noch eine zweite oder dritte Farbe leisten.;5
655046;Ich kann diesen BH Frauen mit gro§en BrŸsten nur ans Herz legen, er hŠlt, dass was er halten soll. Dazu ist das Material, sehr schšn und strapazierfŠhig. Ich suche schon so lange einen bezahlbaren Sport BH in der richtigen Grš§e. Und werde mir noch mehr bestellen.;5
709229;Ist zu weit geschnitten. Sitzt wie ein Nachthemd;1
655046;"In Ordnung; schšne QualitŠt.";4
434886;Die Hose sitzt sehr gut, nur der Stoff ist ziemlich hart.;3
8623725;Dieser Badeanzug ist sehr schšn, leider waren mir die Kšrbchen zu klein.;3
654563;Gute QualitŠt, engt nicht ein, sitzt perfekt!;5
9743730;Material gut,Farbe ,sah dunkler aus;3
553018;Einfach nur tolle Schuhe! Habe sie jetzt in drei Farben und bin total begeistert. ;5
434886;Mein Mann ist begeistert. Wenn man(n)einen Bauch hat, ist der Dehnbund extrem hilfreich. Preis und QualitŠt sind okay.;5
654563;Passform ist super, weich auf der Haut;4
553018;Suuuupppper der beste Ballerina den ich eh hatte und dann auch noch so ein toller Preis. Daumen hoch:-);3
44970574;Musste die Hose zurŸckschicken. Oben hat sie gut gepasst aber an der Waden war sie mir zu eng. Schade ;1
553018;Bei dem Preis kann man nichts verkehrt machen, sind schšne, leichte SommerschlŠppchen! Habe sie jetzt in 5 Farben, passen zu schmalen Jeans und kurzen Ršcken.;5
515928;Super Farbauswahl, Tolle QualitŠt, guter Preis, tolle Passform auch in gro§en Grš§en(52/54). Kann man nur empfehlen!;5
8623725;Ist was fŸr schlanke Frauen. Kaschiert wird da gar nichts, im Gegenteil, trŠgt noch auf. Der Busen wird platt nach unten  gequetscht. ;1
434886;Material, Passform, Verarbeitung alles in Ordnung;5
709229;etwas kurz, etwas lapprig, aber als Haus- und Badekleid gehts schon;2
8623725;Der Badeanzug hat mir im Katalog super gefallen. An mir sieht er total daneben aus. ;2
434886;QualitŠt, Farbe und Material sind gut. Allerdings sind trotz Kurzgrš§e die Hosenbeine zu lang.;4
654563;Super QualitŠt.  ;5
9743730;Habe den Vorhang am 09.11.11 bestellt und bis heute 29.12.11 noch keine Lieferung erhalten. Letzte Nachricht von bon prix vor einem Monat war, Bald bin ich Da! Ha,ha, ich denke das war die letzte Bestellung bei bon prix!!!;1
8623725;Etwas lŠnger und etwas enger am Bein, dann wŠre es der meine gewesen. Schade.;2
434886;Insgesamt macht die Hose fŸr den Preis einen guten Eindruck. Die LŠnge war super, fŸr meinen Mann war sie einfach nur viel zu weit. Was ich aber aber eher als unser Problem ansehe. Wir haben eine neue in kleinerer Grš§e bestellt.;4
434886;Habe frŸher mal 2 Hosen bestellt,in Gr. 58,eine war enger als die andere,aber trotzdem behalten. Jetzt nochmal 2 Hosen bestellt,schwarz hat nach der WŠsche ungleichmŠ§ig die Farbe verloren,helle Flecke.Die blaue ist so geblieben,die Pa§form ist ok,es ist nur fŸr die Arbeit.;4
655046;Toller BH, sieht schšn aus und gibt guten Halt.;5
1709054;Auch nach dem Waschen noch in Form,  Farben sehr schšn wie beschrieben und das fŸr den Preis- super;5
515928;Toller Slip mit hervorragender Passform! Hab schon einige davon in verschiedenen Farben und bin immer wieder begeistert, weil sie so superbequem sind! Kaufe keine anderen mehr!;5
654563;sehr gut.;5
434886;preiswert, Hose passt.;4
515928;Schšnes rosa passt perfekt. Habe aus dieser Serie schon einige Farben.;5
44970574;hose sind sehr schšn farbe auch;5
655046;Der Artikel sollte in jedem Fall eine Nr. grš§er bestellt werden, fŠllt klein/eng aus.;4
1709054;QualitŠt und Farben gefallen mir sehr gut, habe sie gleich eine Grš§e kleiner bestellt.;4
655046;Sitzt leider †BERHAUPT nicht! Bietet fŸr einen Sport-BH in gro§en Grš§en nicht den nštigen Halt!;1
515928;alle i.O.;5
44970574;Material ist OK. Ein bissel zu weit-ist aber meine Schuld, da ich abgenommen habe und wohl zwischen 38 und 36 schwanke, je nach dem, wie die Sachen ausfallen.;4
434886;Grš§e 60 fiel kleiner  aus;4
434886;QualitŠt, Passform und Preis geht in Ordnung. Es ist erfreulich, dass Sie auch an beleibtere Zeitgenossen denken.;4
9743730;Ich habe den Vorhang bereits zum dritten Mal bestellt und bin sehr zufrieden. Er lŠsst sich leicht bŸgeln, hat eine schšne Farbe und entspricht der Beschreibung. ;5
654563;das ist super material. ist angenehm zu tragen und hat eine super qualitŠt. habe ihn schon 2 mal gekauft.;5
9743730;Der Microfaser-Vorhang reicht mit seinen 2.70m fŸr ein 2m Fenster aus (bei mir die BalkontŸr). Da ich einfache, unauffŠllige Lšsungen mag, habe ich IKEA Duschvorhangringe (transparent) 5 Packungen gekauft und diese in ca. 4cm AbstŠnden direkt in das KrŠuselband eingehangen. Dadurch habe ich eine schšne Raffung und die schwere schlichte Gardine hŠngt super, die Halterungen sind kaum sichtbar. Licht und LŠrm werden gehemmt. Ich kann ihn nur empfehlen.;5
654563;TrŠger viel zu schmal, Bestellte Grš§e war Ÿberhaupt nicht angenehm Habe sie wieder zurŸck geschickt;2
515928;Ist genau wie im Katalog beschrieben. Der Sitz ist perfekt. Verdeckt kleinere  Pšlsterchen.;5
654563;Der Artikel ist angenehm zu tragen und aus gutem Material.;4
655046;sehr gute Passform;4
434886;QualitŠt entspricht dem Preis der Hose, AusfŸhrung und Verarbeitung haben im Laufe der Jahre nachgelassen.;3
434886;BewŠhrte Stammjeans seit Jahre!;5
9743730;Der Stoff ist sehr schšn und angenehm weich. Die Farbe antrazit ist wie im Katalog gezeigt. Preis-Leistung einwandfrei.;5
434886;Insgesamt sind die Hosen i. O. Die Taschen sind verbesserungs-wŸrdig, da man immer das wei§e Innenfutter mit rauszieht. Das kšnnte im gleichen Stoff sein, und damit auch stabiler sein.;4
9743730;"Habe die Deko ""Verdunklung"" in Creme genommen, das beste was ich bisher bekommen habe. QualitŠt und Verarbeitung haben mich zu 100% Ÿberzeugt. Und das Produkt lŠsst absulut nichts durch. Der Preis ist zwar etwas hoch es lohnt sich aber auf jeden Fall.";5
655046;Der BH enspricht leider dem Preis. Ich hatte gehofft fŸr wenig Geld einen GlŸckstreffer zu haben, wurde aber leider enttŠuscht. Bei leichten Sport ist er vielleicht ausreichend, aber fŸr alles andere ungenŸgend.;1
553018;Endlich mal ein Ballerina, der genau passt und nicht zu eng geschnitten ist.;5
515928;Farbe, Form und QualitŠt sehr gut.  Das Material ist formstabil und nicht zu dŸnn.  Sehr angenehm zu tragen, trotz Synthetik. Einziger kleiner Minuspunkt sind die Doppelgršssen. Normale Grš§en wŠren besser,  vor allem wenn man zwischen zwei Grš§eren schwankt. Alles in allem aber ein sehr schšner Slip. Kann ich auf jeden Fall weiterempfehlen. Habe den passenden BH dazu bestellt, ist leider noch nicht lieferbar. Hoffe das er demnŠchst geliefert wird. ;5
709229;ich bin mit Material, QualitŠt usw. sehr zufrieden.  Auch mit der Auslieferung.;4
654563;"Die BH«s sehen toll aus, sind aber nicht wirklich ""gemŸtlich"", weil der Stoff Ÿber den BŸgeln sehr dŸnn ist reiben und drŸcken diese sehr, was auf Dauer sehr schmerzhaft ist.";2
655046;"Super angenehm zu tragen, hŠlt alles da wo es hinsoll. ;o)  Werde mir noch weitere davon bestellen.";5
655046;gut verarbeitet und sitzt perfekt beim Sport;5
1709054;QualitŠt der Shirts sehr gut fallen aber gro§ aus;4
553018;"Bestellte Ballerina in Grš§e 41 u.a. in oliv. Schnitt sehr gut und die Verarbeitung ist fŸr den Preis auch ok. Aber die Farbe oliv sieht in echt nicht aus wie auf Foto. Ist ein furchtbares, billiges grŸn. Schwarz und taupe ok. Bei den Schuhen mit Velourleder habe ich Eindruck, dass der Stoff vorne ""knickt"".";2
9743730;Die schnelle Lieferung,die QualitŠt waren super.Leider war bei einem Vorhang zwei Risse im Stoff,aber die Ersatzlieferung ging auch schnell und reibungslos vonstatten.;4
553018;"Jippie!!! Endlich ein Schuh in meiner Grš§e :) Ich habe Schuhegrš§e 42-43 und finde sonst nur teure Ballerinas..... Der schuh fŠllt relativ gro§ aus, deswegen reicht bei mir Grš§e 42 ;) Guter Preis und sie sehen dabei noch Spitze aus! Preis ist všllig okay! ";5
1709054;schšnes Basic fŸr Alltags, kaufe ich immer wieder gerne, ****;5
8623725;einfac zu gro§!;3
655046;sitzt perfekt , angenehm zu tragen ;5
654563;Preis-LeistungsverhŠltnis sehr gut ;4
655046;Sport BH? LŠcherlich. Nur einmal zum antesten getragen und auf der Stelle gesprungen und man hat direkt gemerkt wie es Ÿberhaupt keinen Halt gibt. Sitzt auch nicht enger als normale BHs. Man merkt jede Bewegung, werde ich sofort zurŸckschicken;1
655046;Soweit ganz ok. Ist fast etwas eng. HŠtte ihn vielleicht eine Nummer gršsser als normal gebraucht. Aber sonst alles gut. Material ist toll. ;4
434886;Beim ersten betŠtigen des Rei§verschlŸsse ging dieser bereits kaputt. So eine schlechte QualitŠt hŠtten bisher noch bei keiner Ware.......;1
553018;Super leichtes Sommer-Material.Schlichte und schicke Passform, trendige Farbe.;4
655046;War mir in B viel zu klein - war leider zum Zeitpunkt meiner Bestellung nicht mehr grš§er lieferbar. Werde ihn bei Gelegenheit noch einmal in C nachbestellen!;3
553018;Tolle QualitŠt und Preis.;5
654563;Bestelle diese BH's seit Jahren, bin sehr zufrieden. Aber, in der Beschreibung steht, dass die TrŠger bei grš§eren Grš§en breiter werden. Stimmt nicht. Habe Vergleich von 90 zu 95. Sind sogar eher schmŠler als frŸher.;4
553018;Die Schuhe fallen etwas kleiner aus. (Grš§e 38-Gelb).;3
1709054;Leider viel zu weit. ;3
654563;Die Cups sind kleiner als normal 95 C. Am besten eine Nummer grš§er bestellen. Preis-Leistungs-VerhŠltnis ok. ;3
655046;Wunderbare Passform, weiches angenehmes Material. Auffallendes Design. ;5
9743730;Wirklich blickdichtes Material, gute QualitŠt, leider ist im Saum kein Bleiband eingearbeitet.;4
709229;Kaufte Gr.52. Mir gefŠllt diese Kleid weil ich es als etwas fŸlligere Person prima Ÿber einer Hose, Leggins oder Capri tragen kann. Das sieht richtig gut aus. Auch ist der Stoff von guter QuallitŠt und das Kleid sitzt perfekt. Mir gefŠllt besonders das die Armausschnitte nicht so Ÿberdemensioniet sind und es sich sehr gut auch im Gršsse 52 ohne TShirt tragen lŠsst. Es wŸrde mich freuen wenn es von diesem Schnitt noch andere Farbkombinationen gŠbe. Ich finde es toll.;5
654563;ich bin sehr zufrieden mit dem bh, er sitzt gut, das gefŸhl beim tragen ist angenehm weich. habe den dreierpack gleich zweimal gekauft, allerdings unterscheiden sich die zwei bestellungen leicht voneinander, was mich etwas irritiert hat: die verschlŸsse haben einmal drei und einmal zwei hŠkchen, was ich zuerst gar nicht bemerkte. der bh mit den zwei hŠkchen ist im umfang etwas enger.;5
9743730;Die Verdunklungsschals habe ich in braun bestellt. Die Lieferung erfolgte wie immer sehr schnell. Der Stoff ist glatt und dick. Sieht auch aufgehŠngt gut aus.;4
654563;Das Material ist zu schwach. HŠlt die BrŸste nicht wirklich. ;1
654563;Passen nicht so gut, weil die TrŠger fŸr mich zu weit an der Seite angebracht sind;2
654563;Bequem und sportlich zugleich. Schšne Farben. Bereits zum zweiten mal gekauft.;5
655046;Material,Passform alles prima, werde wieder bestellen ;5
654563;Es ist sehr schwierig, angenehme passende BH«s zu finden. Material ist sehr angenehm, Grš§e ist genau richtig. Der einzige fŸr mich, aber nicht mit zu bewertende Minuspunkt sind die BŸgel, die ich sofort herausgemacht habe, weil ich sie einfach nicht mag.;5
553018;FŸr den Preis unschlagbar. Allerdings bitte eine Nummer kleiner bestellen, da er gro§ ausfŠllt. Ansonsten super Schuh.;4
515928;Supertoller Slip, ich bin froh, dass Bonprix den seit Jahren im Sortiment hat, denn ich kaufe ihn immer wieder. Material & Passform sehr angenehm, Abnutzungserscheinungen ok.;5
9743730; Das Preis / Leistung VerhŠltnis stimmt. Artikel kommt vom Material und Farbe sehr gut heraus.;5
434886;Nach 4 Tagen kann ich nicht viel dazu sagen. Weite ist passgenau, LŠnge etwas zu lang, habe ich aber mit einer NŠhmaschine schnell geŠndert.;4
553018;"Passt, wackelt und hat luft. ;-) ";5
1709054;schšne Passform, tolle Farben, auch nach dem Waschen noch super in Form;5
9743730;Ein Artikel, der mit seinen frischen Farben Leben in die Wohnung bringt;5
709229;Stretchkleid;5
655046;super passform, alles bestens!;5
434886;Wie immer alles in Ordnung.;4
515928;Alles prima. Nur die Schleife und die unmengen an Schildern stšren.;5
553018;Sitzen etwas enger als ich erwartet hatte. Also fŸr mich keine Schuhe, die ich den ganzen Tag tragen wŸrde. Aber da sie fŸr mich nur fŸr einen Abend gedacht sind und farblich am besten passen, werde ich sie trotzdem behalten. Aber sie dŸrften ruhig etwas bequemer sitzen, aber vielleicht laufen sie sich ja noch etwas ein ?! :P;3
655046;Der Bh sitzt einwandfrei, die QualitŠt ist super.;5
434886;Die Hose passt genau in der bestellten Grš§e und sitzt tadellos.;5
553018;FŸr diesen Preis vollkommen in Ordnung....;4
553018;Total schšne Schuhe,waren mir leider ein klitzekleines bissel zu klein.;4
1709054;das Marterial ist angenehm auf der Haut ,die QualitŠt des Stoffes ist  gut, die Farben sind krŠftig und den Preis wert.;4
9743730;"Super Material, absolut Licht- und Blickdicht, knitterfrei. Gekauft wurden 4 Packs = 4 VorhŠnge fŸr 2 Fenster. 1 Pack enthŠlt also 1 Vorhang; um die am Fenster rechts und links zu hŠngen braucht man entsprechend 2 Packs.";5
1709054;Schšne Farben. Die Shirts fallen locker Ÿber die HŸften. Angenehmes TragegefŸhl.;4
434886;ist in Ordnung;3
709229;FŠllt zu gro§ aus, ging zurŸck.;3
9743730;FŸhlen sich super schšn an! Sehen toll aus. Verdunkeln optimal! Wir sind sehr zufrieden.;5
434886;"Gutes Preis-LeistungsverhŠltnis. Robustes Material. Passt dank Dehnbund auch bei ""schwankendem Bauchumfang"". Sieht trotzdem  nicht wie Altherrenhose aus. Wirklich zu empfehlen.";4
654563;Passt alles.;5
8623725;im auftrag meiner mama....passt super, gute qualitŠt, schšne farbe;5
44970574;habe die Hose in OlivgrŸn bestellt. Farbe der Hose ist wie auf der Abbildung, Material ist gut zu tragen und beim Waschen nicht eingelaufen. Die QualitŠt: NŠhte sind gut verarbeitet, Taschen sind angemessen gro§ und der Metallreisverschluss in der Hose schlie§t auch noch. Alles in allem- die Hose ist fŸr meine Arbeitstage sehr geeignet. Hier stimmt das Preis-LeistungsverhŠltnis. Danke BonPrix ;5
654563;Der BH sitzt gut und das Material ist sehr angenehm.;5
654563;Hat alles schnell geklappt. Sitzt super. Wie beschrieben und abgebildet. ;5
655046;Ich haben noch kein BH bei ihnen gekauft. ;5
655046;Der BH ist super. HŠlt was er halten soll.;4
654563;sitzt perfekt.;4
709229;Material knittert leicht, aber ansonsten o.K.;4
515928;Preis gut, QualitŠt gut.;5
1709054;tolle Farben, sitzen gut, weicher leichter Stoff... so wie ich's erwartet habe. tolle Basics fŸr den Sommer;4
515928;Material und Farbe gefŠllt.;5
553018;Schšne Ballerinas! Klassisch, bequem und mit Stil.;5
44970574;gute QualitŠt, passt wie angegossen;4
44970574;Material und Farbe war schšn, aber leider viel sie viel zu klein aus.;1
9743730;Farbe fŠllt nicht ganz so aus, wie erwartet.;3
553018;FŠllt klein aus!;3
655046;Passt super schšnes Material ;5
655046;Das Material ist sehr angenehm, aber fŸr einen gro§en Busen ist das ein Nogo, Der Stoff hŠlt den Busen nicht fest.;2
655046;Gute QualitŠt zum kleinen Preis - bietet super Halt und StabilitŠt fŸr leichtere Sportarten. ;5
655046;fŠllt leider zu eng aus.;3
655046;toller, fester BH - leider fŸr E/100 zu eng. schade, ging zurŸck;4
8623725;Schlechte bearbeitung;2
1709054;Preis Leistung stimmt;5
655046;sitzt pefekt;5
1709054;Prima Basics fŸr die Freizeit, schšne Farben. Das wei§e Shirt ist leider nur sehr durchsichtig!;4
553018;Leider war der Schuh in Gr 37 viel zu gro§ (also lieber eine Nummer kleiner bestellen), aber auch die Farbe oliv hat mich nicht Ÿberzeugt.;2
654563;Passt, bequem, zum weiter empfehlen.;5
654563;Als Alltags BH fŸr den Preis super. Kneift nicht, sitzt super und der Preis ist unschlagbar. Trag eigentlich gern BH«s mit Push up trotz grosser Grš§e, aber die sind jetzt sehr bequem geworden. Bestell ich bestimmt noch einmal. Ach und auch die TrŠger sind ok, nicht zu schmal und nicht zu breit. Top.;5
9743730;Dieser Vorhang hat eine gute QualitŠt und ist sehr gut verarbeitet. Er ist schwer genug, dass er als WŠrmevorhang seine Dienste machen wird. Der Vorhang braucht nur noch an eine Gardinenstange befestigt werden und kann direkt benutzt werden. Sehr gute Verarbeitung und ein gutes Preis-Leistungs-VerhŠltnis.;5
434886;Der Stoff fasst sich sehr angenehm an und scheint doch strapazierfŠhrig zu sein.;5
553018;Ich habe die Balerinas in 4 Farben und bin sehr zufrieden damit. Sie sind total bequem, in meiner normalen Schuhgršsse (38) passen sehr gut in der LŠnge und Breite, drŸcken nicht, da das Materiall schšn weich ist, kann damit ein paar Stunden tŠglich laufen, ohne SchweissfŸsse zu bekommen, sind auch ordentlich verarbeitet und gibt`s reichlich Farben zur Auswahl. Letztens habe ich in oliv bestellt und in apfelgrŸn bekommen - wie sŸŸŸŸŸ§. P-L-V sehr gut. Empfehlenswert !!!;5
